"","race_code","gender_code","ethnic_code","age_group","county_desc","election_lbl","n","n_registered","percent_voted"
"28221","W","M","NL","65+","COLUMBUS","11/06/2018",1935,3460,0.559248554913295
"28222","W","M","NL","65+","COLUMBUS","11/08/2016",2108,3103,0.679342571704802
"28223","W","M","NL","65+","CRAVEN","11/06/2018",4990,8565,0.582603619381203
"28224","W","M","NL","65+","CRAVEN","11/08/2016",5237,7675,0.682345276872964
"28225","W","M","NL","65+","CUMBERLAND","11/06/2018",5798,10019,0.578700469108693
"28226","W","M","NL","65+","CUMBERLAND","11/08/2016",6041,8805,0.686087450312323
"28227","W","M","NL","65+","CURRITUCK","11/06/2018",761,1359,0.559970566593083
"28228","W","M","NL","65+","CURRITUCK","11/08/2016",808,1197,0.675020885547201
"28229","W","M","NL","65+","DARE","11/06/2018",1769,3062,0.577726975832789
"28230","W","M","NL","65+","DARE","11/08/2016",1835,2708,0.677621861152142
"28231","W","M","NL","65+","DAVIDSON","11/06/2018",6931,11622,0.596368955429358
"28232","W","M","NL","65+","DAVIDSON","11/08/2016",7344,10263,0.715580239695995
"28233","W","M","NL","65+","DAVIE","11/06/2018",2468,3940,0.626395939086294
"28234","W","M","NL","65+","DAVIE","11/08/2016",2539,3534,0.7184493491794
"28235","W","M","NL","65+","DUPLIN","11/06/2018",1662,2749,0.604583484903601
"28236","W","M","NL","65+","DUPLIN","11/08/2016",1758,2439,0.720787207872079
"28237","W","M","NL","65+","DURHAM","11/06/2018",6984,10847,0.643864663040472
"28238","W","M","NL","65+","DURHAM","11/08/2016",6789,9478,0.71629035661532
"28239","W","M","NL","65+","EDGECOMBE","11/06/2018",1180,2108,0.55977229601518
"28240","W","M","NL","65+","EDGECOMBE","11/08/2016",1328,1885,0.704509283819629
"28241","W","M","NL","65+","FORSYTH","11/06/2018",12168,20191,0.602644742707147
"28242","W","M","NL","65+","FORSYTH","11/08/2016",12679,17871,0.709473448603883
"28243","W","M","NL","65+","FRANKLIN","11/06/2018",2179,3508,0.62115165336374
"28244","W","M","NL","65+","FRANKLIN","11/08/2016",2177,3052,0.713302752293578
"28245","W","M","NL","65+","GASTON","11/06/2018",7411,12915,0.573828881145954
"28246","W","M","NL","65+","GASTON","11/08/2016",8049,11389,0.706734568443235
"28247","W","M","NL","65+","GATES","11/06/2018",343,591,0.580372250423012
"28248","W","M","NL","65+","GATES","11/08/2016",347,530,0.654716981132075
"28249","W","M","NL","65+","GRAHAM","11/06/2018",589,1030,0.571844660194175
"28250","W","M","NL","65+","GRAHAM","11/08/2016",598,932,0.641630901287554
"28251","W","M","NL","65+","GRANVILLE","11/06/2018",1705,2756,0.618650217706821
"28252","W","M","NL","65+","GRANVILLE","11/08/2016",1750,2419,0.723439437784208
"28253","W","M","NL","65+","GREENE","11/06/2018",618,1014,0.609467455621302
"28254","W","M","NL","65+","GREENE","11/08/2016",640,891,0.718294051627385
"28255","W","M","NL","65+","GUILFORD","11/06/2018",17700,28091,0.63009504823609
"28256","W","M","NL","65+","GUILFORD","11/08/2016",18171,24912,0.729407514450867
"28257","W","M","NL","65+","HALIFAX","11/06/2018",1390,2390,0.581589958158996
"28258","W","M","NL","65+","HALIFAX","11/08/2016",1479,2122,0.69698397737983
"28259","W","M","NL","65+","HARNETT","11/06/2018",3095,5222,0.592684795097664
"28260","W","M","NL","65+","HARNETT","11/08/2016",3167,4611,0.686835827369334
"28261","W","M","NL","65+","HAYWOOD","11/06/2018",4182,7090,0.58984485190409
"28262","W","M","NL","65+","HAYWOOD","11/08/2016",4304,6360,0.676729559748428
"28263","W","M","NL","65+","HENDERSON","11/06/2018",6969,11811,0.59004318008636
"28264","W","M","NL","65+","HENDERSON","11/08/2016",7210,10732,0.671822586656728
"28265","W","M","NL","65+","HERTFORD","11/06/2018",502,859,0.584400465657742
"28266","W","M","NL","65+","HERTFORD","11/08/2016",522,758,0.688654353562005
"28267","W","M","NL","65+","HOKE","11/06/2018",701,1262,0.555467511885895
"28268","W","M","NL","65+","HOKE","11/08/2016",741,1089,0.680440771349862
"28269","W","M","NL","65+","HYDE","11/06/2018",224,367,0.610354223433243
"28270","W","M","NL","65+","HYDE","11/08/2016",233,316,0.737341772151899
"28271","W","M","NL","65+","IREDELL","11/06/2018",7433,12067,0.61597745918621
"28272","W","M","NL","65+","IREDELL","11/08/2016",7572,10656,0.710585585585586
"28273","W","M","NL","65+","JACKSON","11/06/2018",2015,3445,0.584905660377358
"28274","W","M","NL","65+","JACKSON","11/08/2016",2091,3097,0.675169518889248
"28275","W","M","NL","65+","JOHNSTON","11/06/2018",5842,9740,0.599794661190965
"28276","W","M","NL","65+","JOHNSTON","11/08/2016",5944,8435,0.704682868998222
"28277","W","M","NL","65+","JONES","11/06/2018",377,671,0.561847988077496
"28278","W","M","NL","65+","JONES","11/08/2016",414,600,0.69
"28279","W","M","NL","65+","LEE","11/06/2018",2112,3498,0.60377358490566
"28280","W","M","NL","65+","LEE","11/08/2016",2179,3115,0.699518459069021
"28281","W","M","NL","65+","LENOIR","11/06/2018",1906,3189,0.597679523361555
"28282","W","M","NL","65+","LENOIR","11/08/2016",2054,2909,0.706084565142661
"28283","W","M","NL","65+","LINCOLN","11/06/2018",3942,6552,0.601648351648352
"28284","W","M","NL","65+","LINCOLN","11/08/2016",3983,5758,0.691733240708579
"28285","W","M","NL","65+","MACON","11/06/2018",2720,4831,0.563030428482716
"28286","W","M","NL","65+","MACON","11/08/2016",2821,4377,0.644505368974183
"28287","W","M","NL","65+","MADISON","11/06/2018",1084,1933,0.56078634247284
"28288","W","M","NL","65+","MADISON","11/08/2016",1157,1727,0.669947886508396
"28289","W","M","NL","65+","MARTIN","11/06/2018",861,1475,0.583728813559322
"28290","W","M","NL","65+","MARTIN","11/08/2016",932,1327,0.702336096458176
"28291","W","M","NL","65+","MCDOWELL","11/06/2018",2252,3942,0.571283612379503
"28292","W","M","NL","65+","MCDOWELL","11/08/2016",2452,3480,0.704597701149425
"28293","W","M","NL","65+","MECKLENBURG","11/06/2018",22896,38449,0.595490129782309
"28294","W","M","NL","65+","MECKLENBURG","11/08/2016",22957,33542,0.684425496392582
"28295","W","M","NL","65+","MITCHELL","11/06/2018",1037,1710,0.606432748538012
"28296","W","M","NL","65+","MITCHELL","11/08/2016",1101,1536,0.716796875
"28297","W","M","NL","65+","MONTGOMERY","11/06/2018",1173,1968,0.596036585365854
"28298","W","M","NL","65+","MONTGOMERY","11/08/2016",1212,1739,0.696952271420357
"28299","W","M","NL","65+","MOORE","11/06/2018",6876,11333,0.606723727168446
"28300","W","M","NL","65+","MOORE","11/08/2016",7163,10386,0.689678413248604
"28301","W","M","NL","65+","NASH","11/06/2018",3457,5677,0.608948388233222
"28302","W","M","NL","65+","NASH","11/08/2016",3549,5024,0.70640923566879
"28303","W","M","NL","65+","NEW HANOVER","11/06/2018",9750,15532,0.627736286376513
"28304","W","M","NL","65+","NEW HANOVER","11/08/2016",9690,13747,0.704881064959628
"28305","W","M","NL","65+","NORTHAMPTON","11/06/2018",632,1106,0.571428571428571
"28306","W","M","NL","65+","NORTHAMPTON","11/08/2016",670,988,0.678137651821862
"28307","W","M","NL","65+","ONSLOW","11/06/2018",3885,7165,0.54221912072575
"28308","W","M","NL","65+","ONSLOW","11/08/2016",4226,6228,0.678548490687219
"28309","W","M","NL","65+","ORANGE","11/06/2018",5350,7707,0.694174127416634
"28310","W","M","NL","65+","ORANGE","11/08/2016",4975,6591,0.754817174935518
"28311","W","M","NL","65+","PAMLICO","11/06/2018",876,1520,0.576315789473684
"28312","W","M","NL","65+","PAMLICO","11/08/2016",939,1365,0.687912087912088
"28313","W","M","NL","65+","PASQUOTANK","11/06/2018",947,1618,0.585290482076638
"28314","W","M","NL","65+","PASQUOTANK","11/08/2016",1012,1455,0.69553264604811
"28315","W","M","NL","65+","PENDER","11/06/2018",2408,4197,0.573743149868954
"28316","W","M","NL","65+","PENDER","11/08/2016",2565,3710,0.691374663072776
"28317","W","M","NL","65+","PERQUIMANS","11/06/2018",572,946,0.604651162790698
"28318","W","M","NL","65+","PERQUIMANS","11/08/2016",594,865,0.686705202312139
"28319","W","M","NL","65+","PERSON","11/06/2018",1496,2443,0.6123618501842
"28320","W","M","NL","65+","PERSON","11/08/2016",1536,2133,0.720112517580872
"28321","W","M","NL","65+","PITT","11/06/2018",4712,7531,0.625680520515204
"28322","W","M","NL","65+","PITT","11/08/2016",4756,6584,0.722357229647631
"28323","W","M","NL","65+","POLK","11/06/2018",1596,2777,0.57472092185812
"28324","W","M","NL","65+","POLK","11/08/2016",1712,2540,0.674015748031496
"28325","W","M","NL","65+","RANDOLPH","11/06/2018",5923,9935,0.596175138399597
"28326","W","M","NL","65+","RANDOLPH","11/08/2016",6361,8819,0.721283592244019
"28327","W","M","NL","65+","RICHMOND","11/06/2018",1481,2679,0.552818215752146
"28328","W","M","NL","65+","RICHMOND","11/08/2016",1608,2394,0.671679197994987
"28329","W","M","NL","65+","ROBESON","11/06/2018",1950,3680,0.529891304347826
"28330","W","M","NL","65+","ROBESON","11/08/2016",2104,3274,0.642638973732437
"28331","W","M","NL","65+","ROCKINGHAM","11/06/2018",4032,6752,0.597156398104265
"28332","W","M","NL","65+","ROCKINGHAM","11/08/2016",4179,5935,0.704128053917439
"28333","W","M","NL","65+","ROWAN","11/06/2018",5900,10098,0.584274113685878
"28334","W","M","NL","65+","ROWAN","11/08/2016",6318,8891,0.710606231020133
"28335","W","M","NL","65+","RUTHERFORD","11/06/2018",3200,5812,0.550584996558844
"28336","W","M","NL","65+","RUTHERFORD","11/08/2016",3513,5188,0.677139552814187
"28337","W","M","NL","65+","SAMPSON","11/06/2018",1948,3396,0.573616018845701
"28338","W","M","NL","65+","SAMPSON","11/08/2016",2090,3026,0.690680766688698
"28339","W","M","NL","65+","SCOTLAND","11/06/2018",939,1549,0.60619754680439
"28340","W","M","NL","65+","SCOTLAND","11/08/2016",981,1399,0.701215153681201
"28341","W","M","NL","65+","STANLY","11/06/2018",3001,5105,0.587855044074437
"28342","W","M","NL","65+","STANLY","11/08/2016",3202,4554,0.703118137900747
"28343","W","M","NL","65+","STOKES","11/06/2018",2374,3899,0.608874070274429
"28344","W","M","NL","65+","STOKES","11/08/2016",2475,3427,0.722206011088416
"28345","W","M","NL","65+","SURRY","11/06/2018",3380,5877,0.575123362259656
"28346","W","M","NL","65+","SURRY","11/08/2016",3618,5190,0.697109826589595
"28347","W","M","NL","65+","SWAIN","11/06/2018",755,1298,0.581664098613251
"28348","W","M","NL","65+","SWAIN","11/08/2016",753,1138,0.661687170474517
"28349","W","M","NL","65+","TRANSYLVANIA","11/06/2018",2772,4404,0.629427792915531
"28350","W","M","NL","65+","TRANSYLVANIA","11/08/2016",2718,4002,0.679160419790105
"28351","W","M","NL","65+","TYRRELL","11/06/2018",137,235,0.582978723404255
"28352","W","M","NL","65+","TYRRELL","11/08/2016",149,214,0.696261682242991
"28353","W","M","NL","65+","UNION","11/06/2018",7089,11487,0.617132410551058
"28354","W","M","NL","65+","UNION","11/08/2016",7129,10041,0.709989044915845
"28355","W","M","NL","65+","VANCE","11/06/2018",1255,2152,0.58317843866171
"28356","W","M","NL","65+","VANCE","11/08/2016",1367,1922,0.711238293444329
"28357","W","M","NL","65+","WAKE","11/06/2018",28238,42601,0.662848289946245
"28358","W","M","NL","65+","WAKE","11/08/2016",27285,36910,0.739230560823625
"28359","W","M","NL","65+","WARREN","11/06/2018",541,1022,0.529354207436399
"28360","W","M","NL","65+","WARREN","11/08/2016",605,922,0.656182212581345
"28361","W","M","NL","65+","WASHINGTON","11/06/2018",492,830,0.592771084337349
"28362","W","M","NL","65+","WASHINGTON","11/08/2016",532,744,0.71505376344086
"28363","W","M","NL","65+","WATAUGA","11/06/2018",2688,4189,0.641680592026737
"28364","W","M","NL","65+","WATAUGA","11/08/2016",2658,3714,0.715670436187399
"28365","W","M","NL","65+","WAYNE","11/06/2018",3200,5512,0.58055152394775
"28366","W","M","NL","65+","WAYNE","11/08/2016",3460,4892,0.707277187244481
"28367","W","M","NL","65+","WILKES","11/06/2018",3602,6193,0.581624414661715
"28368","W","M","NL","65+","WILKES","11/08/2016",3918,5497,0.712752410405676
"28369","W","M","NL","65+","WILSON","11/06/2018",2468,4229,0.583589501064081
"28370","W","M","NL","65+","WILSON","11/08/2016",2637,3758,0.701703033528473
"28371","W","M","NL","65+","YADKIN","11/06/2018",1975,3234,0.610698824984539
"28372","W","M","NL","65+","YADKIN","11/08/2016",2082,2869,0.725688393168351
"28373","W","M","NL","65+","YANCEY","11/06/2018",1417,2247,0.630618602581219
"28374","W","M","NL","65+","YANCEY","11/08/2016",1380,2022,0.682492581602374
"28375","W","M","UN","18-24","ALAMANCE","11/06/2018",166,716,0.231843575418994
"28376","W","M","UN","18-24","ALAMANCE","11/08/2016",277,901,0.307436182019978
"28377","W","M","UN","18-24","ALEXANDER","11/06/2018",38,117,0.324786324786325
"28378","W","M","UN","18-24","ALEXANDER","11/08/2016",88,157,0.560509554140127
"28379","W","M","UN","18-24","ALLEGHANY","11/06/2018",12,33,0.363636363636364
"28380","W","M","UN","18-24","ALLEGHANY","11/08/2016",17,52,0.326923076923077
"28381","W","M","UN","18-24","ANSON","11/06/2018",12,45,0.266666666666667
"28382","W","M","UN","18-24","ANSON","11/08/2016",26,54,0.481481481481481
"28383","W","M","UN","18-24","ASHE","11/06/2018",24,115,0.208695652173913
"28384","W","M","UN","18-24","ASHE","11/08/2016",48,142,0.338028169014085
"28385","W","M","UN","18-24","AVERY","11/06/2018",16,133,0.120300751879699
"28386","W","M","UN","18-24","AVERY","11/08/2016",49,180,0.272222222222222
"28387","W","M","UN","18-24","BEAUFORT","11/06/2018",44,162,0.271604938271605
"28388","W","M","UN","18-24","BEAUFORT","11/08/2016",103,221,0.46606334841629
"28389","W","M","UN","18-24","BERTIE","11/06/2018",5,34,0.147058823529412
"28390","W","M","UN","18-24","BERTIE","11/08/2016",19,45,0.422222222222222
"28391","W","M","UN","18-24","BLADEN","11/06/2018",23,101,0.227722772277228
"28392","W","M","UN","18-24","BLADEN","11/08/2016",52,144,0.361111111111111
"28393","W","M","UN","18-24","BRUNSWICK","11/06/2018",137,829,0.165259348612786
"28394","W","M","UN","18-24","BRUNSWICK","11/08/2016",235,1031,0.227934044616877
"28395","W","M","UN","18-24","BUNCOMBE","11/06/2018",774,3105,0.249275362318841
"28396","W","M","UN","18-24","BUNCOMBE","11/08/2016",1266,4120,0.307281553398058
"28397","W","M","UN","18-24","BURKE","11/06/2018",55,455,0.120879120879121
"28398","W","M","UN","18-24","BURKE","11/08/2016",138,559,0.246869409660107
"28399","W","M","UN","18-24","CABARRUS","11/06/2018",169,1048,0.161259541984733
"28400","W","M","UN","18-24","CABARRUS","11/08/2016",344,1347,0.255382331106162
"28401","W","M","UN","18-24","CALDWELL","11/06/2018",61,185,0.32972972972973
"28402","W","M","UN","18-24","CALDWELL","11/08/2016",133,261,0.509578544061303
"28403","W","M","UN","18-24","CAMDEN","11/06/2018",62,314,0.197452229299363
"28404","W","M","UN","18-24","CAMDEN","11/08/2016",73,374,0.195187165775401
"28405","W","M","UN","18-24","CARTERET","11/06/2018",31,184,0.168478260869565
"28406","W","M","UN","18-24","CARTERET","11/08/2016",136,269,0.505576208178439
"28407","W","M","UN","18-24","CASWELL","11/06/2018",24,82,0.292682926829268
"28408","W","M","UN","18-24","CASWELL","11/08/2016",36,103,0.349514563106796
"28409","W","M","UN","18-24","CATAWBA","11/06/2018",129,730,0.176712328767123
"28410","W","M","UN","18-24","CATAWBA","11/08/2016",311,951,0.327024185068349
"28411","W","M","UN","18-24","CHATHAM","11/06/2018",80,355,0.225352112676056
"28412","W","M","UN","18-24","CHATHAM","11/08/2016",143,448,0.319196428571429
"28413","W","M","UN","18-24","CHEROKEE","11/06/2018",15,116,0.129310344827586
"28414","W","M","UN","18-24","CHEROKEE","11/08/2016",48,154,0.311688311688312
"28415","W","M","UN","18-24","CHOWAN","11/06/2018",10,57,0.175438596491228
"28416","W","M","UN","18-24","CHOWAN","11/08/2016",18,76,0.236842105263158
"28417","W","M","UN","18-24","CLAY","11/06/2018",15,75,0.2
"28418","W","M","UN","18-24","CLAY","11/08/2016",16,94,0.170212765957447
"28419","W","M","UN","18-24","CLEVELAND","11/06/2018",73,299,0.244147157190635
"28420","W","M","UN","18-24","CLEVELAND","11/08/2016",167,369,0.452574525745257
"28421","W","M","UN","18-24","COLUMBUS","11/06/2018",38,175,0.217142857142857
"28422","W","M","UN","18-24","COLUMBUS","11/08/2016",99,244,0.405737704918033
"28423","W","M","UN","18-24","CRAVEN","11/06/2018",49,336,0.145833333333333
"28424","W","M","UN","18-24","CRAVEN","11/08/2016",117,433,0.270207852193995
"28425","W","M","UN","18-24","CUMBERLAND","11/06/2018",169,1401,0.12062812276945
"28426","W","M","UN","18-24","CUMBERLAND","11/08/2016",335,1770,0.189265536723164
"28427","W","M","UN","18-24","CURRITUCK","11/06/2018",117,799,0.146433041301627
"28428","W","M","UN","18-24","CURRITUCK","11/08/2016",206,986,0.208924949290061
"28429","W","M","UN","18-24","DARE","11/06/2018",96,663,0.144796380090498
"28430","W","M","UN","18-24","DARE","11/08/2016",179,850,0.210588235294118
"28431","W","M","UN","18-24","DAVIDSON","11/06/2018",149,772,0.19300518134715
"28432","W","M","UN","18-24","DAVIDSON","11/08/2016",298,965,0.30880829015544
"28433","W","M","UN","18-24","DAVIE","11/06/2018",65,238,0.273109243697479
"28434","W","M","UN","18-24","DAVIE","11/08/2016",129,298,0.432885906040268
"28435","W","M","UN","18-24","DUPLIN","11/06/2018",56,258,0.217054263565891
"28436","W","M","UN","18-24","DUPLIN","11/08/2016",97,302,0.321192052980132
"28437","W","M","UN","18-24","DURHAM","11/06/2018",293,1101,0.266121707538601
"28438","W","M","UN","18-24","DURHAM","11/08/2016",545,1683,0.323826500297089
"28439","W","M","UN","18-24","EDGECOMBE","11/06/2018",19,87,0.218390804597701
"28440","W","M","UN","18-24","EDGECOMBE","11/08/2016",50,119,0.420168067226891
"28441","W","M","UN","18-24","FORSYTH","11/06/2018",352,1550,0.227096774193548
"28442","W","M","UN","18-24","FORSYTH","11/08/2016",723,2028,0.356508875739645
"28443","W","M","UN","18-24","FRANKLIN","11/06/2018",42,196,0.214285714285714
"28444","W","M","UN","18-24","FRANKLIN","11/08/2016",79,267,0.295880149812734
"28445","W","M","UN","18-24","GASTON","11/06/2018",131,603,0.217247097844113
"28446","W","M","UN","18-24","GASTON","11/08/2016",332,826,0.401937046004843
"28447","W","M","UN","18-24","GATES","11/06/2018",21,98,0.214285714285714
"28448","W","M","UN","18-24","GATES","11/08/2016",35,117,0.299145299145299
"28449","W","M","UN","18-24","GRAHAM","11/06/2018",8,50,0.16
"28450","W","M","UN","18-24","GRAHAM","11/08/2016",7,56,0.125
"28451","W","M","UN","18-24","GRANVILLE","11/06/2018",35,170,0.205882352941176
"28452","W","M","UN","18-24","GRANVILLE","11/08/2016",56,202,0.277227722772277
"28453","W","M","UN","18-24","GREENE","11/06/2018",19,64,0.296875
"28454","W","M","UN","18-24","GREENE","11/08/2016",26,83,0.313253012048193
"28455","W","M","UN","18-24","GUILFORD","11/06/2018",364,1604,0.226932668329177
"28456","W","M","UN","18-24","GUILFORD","11/08/2016",698,2007,0.347782760338814
"28457","W","M","UN","18-24","HALIFAX","11/06/2018",23,111,0.207207207207207
"28458","W","M","UN","18-24","HALIFAX","11/08/2016",37,127,0.291338582677165
"28459","W","M","UN","18-24","HARNETT","11/06/2018",107,488,0.219262295081967
"28460","W","M","UN","18-24","HARNETT","11/08/2016",211,631,0.334389857369255
"28461","W","M","UN","18-24","HAYWOOD","11/06/2018",89,520,0.171153846153846
"28462","W","M","UN","18-24","HAYWOOD","11/08/2016",158,635,0.248818897637795
"28463","W","M","UN","18-24","HENDERSON","11/06/2018",136,867,0.156862745098039
"28464","W","M","UN","18-24","HENDERSON","11/08/2016",229,1088,0.210477941176471
"28465","W","M","UN","18-24","HERTFORD","11/06/2018",7,32,0.21875
"28466","W","M","UN","18-24","HERTFORD","11/08/2016",18,43,0.418604651162791
"28467","W","M","UN","18-24","HOKE","11/06/2018",5,38,0.131578947368421
"28468","W","M","UN","18-24","HOKE","11/08/2016",13,52,0.25
"28469","W","M","UN","18-24","HYDE","11/06/2018",6,26,0.230769230769231
"28470","W","M","UN","18-24","HYDE","11/08/2016",8,37,0.216216216216216
"28471","W","M","UN","18-24","IREDELL","11/06/2018",155,896,0.172991071428571
"28472","W","M","UN","18-24","IREDELL","11/08/2016",254,1067,0.23805060918463
"28473","W","M","UN","18-24","JACKSON","11/06/2018",135,518,0.260617760617761
"28474","W","M","UN","18-24","JACKSON","11/08/2016",254,627,0.405103668261563
"28475","W","M","UN","18-24","JOHNSTON","11/06/2018",220,951,0.231335436382755
"28476","W","M","UN","18-24","JOHNSTON","11/08/2016",409,1161,0.352282515073213
"28477","W","M","UN","18-24","JONES","11/06/2018",4,36,0.111111111111111
"28478","W","M","UN","18-24","JONES","11/08/2016",13,43,0.302325581395349
"28479","W","M","UN","18-24","LEE","11/06/2018",30,229,0.131004366812227
"28480","W","M","UN","18-24","LEE","11/08/2016",88,281,0.313167259786477
"28481","W","M","UN","18-24","LENOIR","11/06/2018",26,138,0.188405797101449
"28482","W","M","UN","18-24","LENOIR","11/08/2016",65,197,0.32994923857868
"28483","W","M","UN","18-24","LINCOLN","11/06/2018",74,336,0.220238095238095
"28484","W","M","UN","18-24","LINCOLN","11/08/2016",168,439,0.382687927107062
"28485","W","M","UN","18-24","MACON","11/06/2018",82,363,0.225895316804408
"28486","W","M","UN","18-24","MACON","11/08/2016",95,439,0.216400911161731
"28487","W","M","UN","18-24","MADISON","11/06/2018",127,596,0.213087248322148
"28488","W","M","UN","18-24","MADISON","11/08/2016",192,713,0.269284712482468
"28489","W","M","UN","18-24","MARTIN","11/06/2018",21,63,0.333333333333333
"28490","W","M","UN","18-24","MARTIN","11/08/2016",32,78,0.41025641025641
"28491","W","M","UN","18-24","MCDOWELL","11/06/2018",48,253,0.189723320158103
"28492","W","M","UN","18-24","MCDOWELL","11/08/2016",120,335,0.358208955223881
"28493","W","M","UN","18-24","MECKLENBURG","11/06/2018",753,3883,0.193922225083698
"28494","W","M","UN","18-24","MECKLENBURG","11/08/2016",1625,5301,0.306545934729296
"28495","W","M","UN","18-24","MITCHELL","11/06/2018",20,132,0.151515151515152
"28496","W","M","UN","18-24","MITCHELL","11/08/2016",48,170,0.282352941176471
"28497","W","M","UN","18-24","MONTGOMERY","11/06/2018",24,106,0.226415094339623
"28498","W","M","UN","18-24","MONTGOMERY","11/08/2016",58,144,0.402777777777778
"28499","W","M","UN","18-24","MOORE","11/06/2018",72,454,0.158590308370044
"28500","W","M","UN","18-24","MOORE","11/08/2016",95,544,0.174632352941176
"28501","W","M","UN","18-24","NASH","11/06/2018",56,267,0.209737827715356
"28502","W","M","UN","18-24","NASH","11/08/2016",131,333,0.393393393393393
"28503","W","M","UN","18-24","NEW HANOVER","11/06/2018",360,1951,0.184520758585341
"28504","W","M","UN","18-24","NEW HANOVER","11/08/2016",775,2620,0.295801526717557
"28505","W","M","UN","18-24","NORTHAMPTON","11/06/2018",6,26,0.230769230769231
"28506","W","M","UN","18-24","NORTHAMPTON","11/08/2016",14,41,0.341463414634146
"28507","W","M","UN","18-24","ONSLOW","11/06/2018",65,798,0.081453634085213
"28508","W","M","UN","18-24","ONSLOW","11/08/2016",242,1027,0.235637779941577
"28509","W","M","UN","18-24","ORANGE","11/06/2018",359,1234,0.290923824959481
"28510","W","M","UN","18-24","ORANGE","11/08/2016",576,1557,0.369942196531792
"28511","W","M","UN","18-24","PAMLICO","11/06/2018",8,20,0.4
"28512","W","M","UN","18-24","PAMLICO","11/08/2016",9,37,0.243243243243243
"28513","W","M","UN","18-24","PASQUOTANK","11/06/2018",89,631,0.141045958795563
"28514","W","M","UN","18-24","PASQUOTANK","11/08/2016",148,767,0.192959582790091
"28515","W","M","UN","18-24","PENDER","11/06/2018",47,300,0.156666666666667
"28516","W","M","UN","18-24","PENDER","11/08/2016",109,375,0.290666666666667
"28517","W","M","UN","18-24","PERQUIMANS","11/06/2018",23,135,0.17037037037037
"28518","W","M","UN","18-24","PERQUIMANS","11/08/2016",40,171,0.233918128654971
"28519","W","M","UN","18-24","PERSON","11/06/2018",34,123,0.276422764227642
"28520","W","M","UN","18-24","PERSON","11/08/2016",74,157,0.471337579617834
"28521","W","M","UN","18-24","PITT","11/06/2018",108,614,0.175895765472313
"28522","W","M","UN","18-24","PITT","11/08/2016",235,759,0.30961791831357
"28523","W","M","UN","18-24","POLK","11/06/2018",21,149,0.140939597315436
"28524","W","M","UN","18-24","POLK","11/08/2016",36,180,0.2
"28525","W","M","UN","18-24","RANDOLPH","11/06/2018",191,1284,0.148753894080997
"28526","W","M","UN","18-24","RANDOLPH","11/08/2016",403,1531,0.263226649248857
"28527","W","M","UN","18-24","RICHMOND","11/06/2018",17,186,0.0913978494623656
"28528","W","M","UN","18-24","RICHMOND","11/08/2016",44,220,0.2
"28529","W","M","UN","18-24","ROBESON","11/06/2018",8,47,0.170212765957447
"28530","W","M","UN","18-24","ROBESON","11/08/2016",10,59,0.169491525423729
"28531","W","M","UN","18-24","ROCKINGHAM","11/06/2018",66,416,0.158653846153846
"28532","W","M","UN","18-24","ROCKINGHAM","11/08/2016",163,510,0.319607843137255
"28533","W","M","UN","18-24","ROWAN","11/06/2018",117,597,0.195979899497487
"28534","W","M","UN","18-24","ROWAN","11/08/2016",227,761,0.298291721419185
"28535","W","M","UN","18-24","RUTHERFORD","11/06/2018",53,375,0.141333333333333
"28536","W","M","UN","18-24","RUTHERFORD","11/08/2016",130,469,0.277185501066098
"28537","W","M","UN","18-24","SAMPSON","11/06/2018",31,149,0.208053691275168
"28538","W","M","UN","18-24","SAMPSON","11/08/2016",66,180,0.366666666666667
"28539","W","M","UN","18-24","SCOTLAND","11/06/2018",24,109,0.220183486238532
"28540","W","M","UN","18-24","SCOTLAND","11/08/2016",41,138,0.297101449275362
"28541","W","M","UN","18-24","STANLY","11/06/2018",44,305,0.144262295081967
"28542","W","M","UN","18-24","STANLY","11/08/2016",123,385,0.319480519480519
"28543","W","M","UN","18-24","STOKES","11/06/2018",45,205,0.219512195121951
"28544","W","M","UN","18-24","STOKES","11/08/2016",115,264,0.435606060606061
"28545","W","M","UN","18-24","SURRY","11/06/2018",61,206,0.296116504854369
"28546","W","M","UN","18-24","SURRY","11/08/2016",152,287,0.529616724738676
"28547","W","M","UN","18-24","SWAIN","11/06/2018",11,98,0.112244897959184
"28548","W","M","UN","18-24","SWAIN","11/08/2016",7,108,0.0648148148148148
"28549","W","M","UN","18-24","TRANSYLVANIA","11/06/2018",42,249,0.168674698795181
"28550","W","M","UN","18-24","TRANSYLVANIA","11/08/2016",90,339,0.265486725663717
"28551","W","M","UN","18-24","TYRRELL","11/06/2018",2,15,0.133333333333333
"28552","W","M","UN","18-24","TYRRELL","11/08/2016",10,23,0.434782608695652
"28553","W","M","UN","18-24","UNION","11/06/2018",229,951,0.240799158780231
"28554","W","M","UN","18-24","UNION","11/08/2016",403,1142,0.352889667250438
"28555","W","M","UN","18-24","VANCE","11/06/2018",9,66,0.136363636363636
"28556","W","M","UN","18-24","VANCE","11/08/2016",35,84,0.416666666666667
"28557","W","M","UN","18-24","WAKE","11/06/2018",1401,5841,0.239856189008731
"28558","W","M","UN","18-24","WAKE","11/08/2016",2815,7857,0.358279241440753
"28559","W","M","UN","18-24","WARREN","11/06/2018",9,35,0.257142857142857
"28560","W","M","UN","18-24","WARREN","11/08/2016",23,57,0.403508771929825
"28561","W","M","UN","18-24","WASHINGTON","11/06/2018",2,22,0.0909090909090909
