"","race_code","sex_code","ethnic_code","age_group","county_desc","election_lbl","voted_party_cd","n","party_cd","n_registered","gender_code"
"11859","A","M","UN","45-64","MOORE","11/06/2018","REP",1,"REP",6,"M"
"11860","A","M","UN","45-64","NASH","11/06/2018","DEM",2,"DEM",18,"M"
"11861","A","M","UN","45-64","NASH","11/06/2018","UNA",4,"UNA",22,"M"
"11862","A","M","UN","45-64","NEW HANOVER","11/06/2018","DEM",2,"DEM",36,"M"
"11863","A","M","UN","45-64","NEW HANOVER","11/06/2018","REP",6,"REP",40,"M"
"11864","A","M","UN","45-64","NEW HANOVER","11/06/2018","UNA",14,"UNA",80,"M"
"11865","A","M","UN","45-64","ONSLOW","11/06/2018","DEM",1,"DEM",12,"M"
"11866","A","M","UN","45-64","ONSLOW","11/06/2018","REP",4,"REP",20,"M"
"11867","A","M","UN","45-64","ONSLOW","11/06/2018","UNA",5,"UNA",48,"M"
"11868","A","M","UN","45-64","ORANGE","11/06/2018","DEM",35,"DEM",160,"M"
"11869","A","M","UN","45-64","ORANGE","11/06/2018","LIB",1,"LIB",4,"M"
"11870","A","M","UN","45-64","ORANGE","11/06/2018","REP",7,"REP",34,"M"
"11871","A","M","UN","45-64","ORANGE","11/06/2018","UNA",70,"UNA",310,"M"
"11872","A","M","UN","45-64","PASQUOTANK","11/06/2018","UNA",2,"UNA",32,"M"
"11873","A","M","UN","45-64","PENDER","11/06/2018","DEM",2,"DEM",6,"M"
"11874","A","M","UN","45-64","PENDER","11/06/2018","REP",2,"REP",6,"M"
"11875","A","M","UN","45-64","PERSON","11/06/2018","DEM",1,"DEM",6,"M"
"11876","A","M","UN","45-64","PERSON","11/06/2018","REP",1,"REP",6,"M"
"11877","A","M","UN","45-64","PERSON","11/06/2018","UNA",2,"UNA",6,"M"
"11878","A","M","UN","45-64","PITT","11/06/2018","REP",2,"REP",10,"M"
"11879","A","M","UN","45-64","PITT","11/06/2018","UNA",5,"UNA",26,"M"
